id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,wday,month,event_name_1,snap_CA,snap_TX,snap_WI,sell_price,is_event,is_snap,lag_7,lag_28,rolling_7
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1007,3,2013-10-31,11340,6,10,Halloween,0,0,0,0.72,1,0,4.0,3.0,2.7142857142857144
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1018,2,2013-11-11,11342,3,11,VeteransDay,0,1,1,0.7,1,0,3.0,3.0,6.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1035,0,2013-11-28,11344,6,11,Thanksgiving,0,0,0,0.7,1,0,1.0,3.0,3.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1042,0,2013-12-05,11345,6,12,Chanukah End,1,1,1,0.7,1,1,0.0,0.0,9.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1062,0,2013-12-25,11348,5,12,Christmas,0,0,0,0.7,1,0,6.0,2.0,5.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1069,5,2014-01-01,11349,5,1,NewYear,1,1,0,0.7,1,1,0.0,0.0,2.4285714285714284
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1075,0,2014-01-07,11350,4,1,OrthodoxChristmas,1,1,0,0.7,1,1,0.0,2.0,4.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1088,4,2014-01-20,11352,3,1,MartinLutherKingDay,0,0,0,0.7,1,0,1.0,13.0,4.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1101,7,2014-02-02,11401,2,2,SuperBowl,1,0,1,0.7,1,1,0.0,8.0,1.5714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1113,9,2014-02-14,11402,7,2,ValentinesDay,0,0,1,0.7,1,0,0.0,7.0,1.2857142857142858
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1116,15,2014-02-17,11403,3,2,PresidentsDay,0,0,0,0.7,1,0,0.0,4.0,3.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1132,1,2014-03-05,11405,5,3,LentStart,1,1,1,0.7,1,1,18.0,0.0,6.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1139,0,2014-03-12,11406,5,3,LentWeek2,0,1,1,0.7,1,0,1.0,0.0,7.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1143,8,2014-03-16,11407,2,3,Purim End,0,0,0,0.7,1,0,14.0,4.0,6.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1144,2,2014-03-17,11407,3,3,StPatricksDay,0,0,0,0.7,1,0,5.0,15.0,5.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1178,11,2014-04-20,11412,2,4,Easter,0,0,0,0.7,1,0,20.0,4.0,5.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1180,12,2014-04-22,11412,4,4,Pesach End,0,0,0,0.7,1,0,1.0,2.0,5.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1193,0,2014-05-05,11414,3,5,Cinco De Mayo,1,1,1,0.7,1,1,4.0,4.0,4.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1199,1,2014-05-11,11415,2,5,Mother's day,0,1,1,0.7,1,0,3.0,20.0,2.7142857142857144
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1214,1,2014-05-26,11417,3,5,MemorialDay,0,0,0,0.7,1,0,0.0,4.0,5.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1224,19,2014-06-05,11418,6,6,NBAFinalsStart,1,1,1,0.7,1,1,2.0,4.0,4.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1234,13,2014-06-15,11420,2,6,NBAFinalsEnd,0,1,1,0.7,1,0,2.0,0.0,4.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1248,3,2014-06-29,11422,2,6,Ramadan starts,0,0,0,0.7,1,0,3.0,8.0,5.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1253,0,2014-07-04,11422,7,7,IndependenceDay,1,0,0,0.7,1,1,0.0,6.0,7.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1278,61,2014-07-29,11426,4,7,Eid al-Fitr,0,0,0,0.7,1,0,7.0,2.0,4.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1312,15,2014-09-01,11431,3,9,LaborDay,1,1,0,0.7,1,1,11.0,4.0,7.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1345,6,2014-10-04,11436,1,10,EidAlAdha,1,0,0,0.7,1,1,6.0,16.0,4.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1354,10,2014-10-13,11437,3,10,ColumbusDay,0,1,0,0.7,1,0,4.0,1.0,8.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1372,0,2014-10-31,11439,7,10,Halloween,0,0,0,0.7,1,0,0.0,2.0,5.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1383,0,2014-11-11,11441,4,11,VeteransDay,0,1,1,0.7,1,0,2.0,0.0,5.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1399,0,2014-11-27,11443,6,11,Thanksgiving,0,0,0,0.7,1,0,3.0,6.0,5.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1426,1,2014-12-24,11447,5,12,Chanukah End,0,0,0,0.7,1,0,2.0,2.0,6.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1427,0,2014-12-25,11447,6,12,Christmas,0,0,0,0.7,1,0,6.0,0.0,6.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1434,13,2015-01-01,11448,6,1,NewYear,1,1,0,0.7,1,1,0.0,1.0,5.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1440,4,2015-01-07,11449,5,1,OrthodoxChristmas,1,1,0,0.7,1,1,1.0,3.0,6.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1452,4,2015-01-19,11451,3,1,MartinLutherKingDay,0,0,0,0.7,1,0,1.0,5.0,4.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1465,3,2015-02-01,11501,2,2,SuperBowl,1,1,0,0.7,1,1,5.0,14.0,5.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1478,25,2015-02-14,11503,1,2,ValentinesDay,0,0,1,0.7,1,0,19.0,2.0,3.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1480,10,2015-02-16,11503,3,2,PresidentsDay,0,0,0,0.7,1,0,1.0,4.0,4.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1482,4,2015-02-18,11503,5,2,LentStart,0,0,0,0.7,1,0,1.0,4.0,6.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1489,5,2015-02-25,11504,5,2,LentWeek2,0,0,0,0.7,1,0,4.0,12.0,4.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1497,2,2015-03-05,11505,6,3,Purim End,1,1,1,0.7,1,1,5.0,0.0,14.142857142857142
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1509,1,2015-03-17,11507,4,3,StPatricksDay,0,0,0,0.7,1,0,7.0,2.0,6.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1528,1,2015-04-05,11510,2,4,Easter,1,1,1,0.7,1,1,1.0,10.0,3.4285714285714284
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1534,1,2015-04-11,11511,1,4,Pesach End,0,1,1,0.7,1,0,8.0,0.0,5.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1535,7,2015-04-12,11511,2,4,OrthodoxEaster,0,1,1,0.7,1,0,1.0,7.0,4.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1558,5,2015-05-05,11514,4,5,Cinco De Mayo,1,1,1,0.7,1,1,1.0,4.0,5.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1563,9,2015-05-10,11515,2,5,Mother's day,1,0,0,0.7,1,1,7.0,7.0,5.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1578,8,2015-05-25,11517,3,5,MemorialDay,0,0,0,0.7,1,0,5.0,6.0,12.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1588,7,2015-06-04,11518,6,6,NBAFinalsStart,1,0,0,0.7,1,1,1.0,5.0,6.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1600,5,2015-06-16,11520,4,6,NBAFinalsEnd,0,0,0,0.7,1,0,12.0,36.0,11.142857142857142
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1602,1,2015-06-18,11520,6,6,Ramadan starts,0,0,0,0.7,1,0,4.0,7.0,6.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1605,12,2015-06-21,11521,2,6,Father's day,0,0,0,0.7,1,0,3.0,10.0,3.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1618,4,2015-07-04,11523,1,7,IndependenceDay,1,0,0,0.7,1,1,4.0,5.0,11.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1632,13,2015-07-18,11525,1,7,Eid al-Fitr,0,0,0,0.7,1,0,6.0,0.0,6.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1683,0,2015-09-07,11532,3,9,LaborDay,1,1,0,0.7,1,1,6.0,0.0,6.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1700,13,2015-09-24,11534,6,9,EidAlAdha,0,0,0,0.7,1,0,10.0,9.0,4.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1718,17,2015-10-12,11537,3,10,ColumbusDay,0,1,1,0.7,1,0,7.0,2.0,5.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1737,8,2015-10-31,11540,1,10,Halloween,0,0,0,0.7,1,0,18.0,0.0,10.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1748,0,2015-11-11,11541,5,11,VeteransDay,0,1,1,0.7,1,0,2.0,16.0,7.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1763,0,2015-11-26,11543,6,11,Thanksgiving,0,0,0,0.7,1,0,18.0,7.0,7.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1781,0,2015-12-14,11546,3,12,Chanukah End,0,0,1,0.7,1,0,7.0,7.0,5.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1792,0,2015-12-25,11547,7,12,Christmas,0,0,0,0.7,1,0,10.0,10.0,10.857142857142858
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1799,21,2016-01-01,11548,7,1,NewYear,1,1,0,0.7,1,1,0.0,3.0,5.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1805,0,2016-01-07,11549,6,1,OrthodoxChristmas,1,1,0,0.7,1,1,15.0,5.0,8.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1816,14,2016-01-18,11551,3,1,MartinLutherKingDay,0,0,0,0.7,1,0,3.0,5.0,3.7142857142857144
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1836,1,2016-02-07,11602,2,2,SuperBowl,1,1,0,0.7,1,1,4.0,6.0,3.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1839,19,2016-02-10,11602,5,2,LentStart,1,0,0,0.7,1,1,12.0,0.0,2.4285714285714284
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1843,24,2016-02-14,11603,2,2,ValentinesDay,0,0,1,0.7,1,0,1.0,6.0,3.4285714285714284
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1844,0,2016-02-15,11603,3,2,PresidentsDay,0,1,1,0.7,1,0,1.0,14.0,6.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1846,0,2016-02-17,11603,5,2,LentWeek2,0,0,0,0.7,1,0,19.0,8.0,6.142857142857143
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1875,0,2016-03-17,11607,6,3,StPatricksDay,0,0,0,0.7,1,0,0.0,0.0,4.428571428571429
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1882,14,2016-03-24,11608,6,3,Purim End,0,0,0,0.7,1,0,0.0,3.0,4.714285714285714
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1885,5,2016-03-27,11609,2,3,Easter,0,0,0,0.7,1,0,8.0,22.0,7.285714285714286
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1919,20,2016-04-30,11614,1,4,Pesach End,0,0,0,0.7,1,0,1.0,1.0,4.857142857142857
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1920,3,2016-05-01,11614,2,5,OrthodoxEaster,1,1,0,0.7,1,1,6.0,6.0,7.571428571428571
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1924,5,2016-05-05,11614,6,5,Cinco De Mayo,1,1,1,0.7,1,1,14.0,6.0,7.0
HOBBIES_1_016_CA_1_evaluation,HOBBIES_1_016,HOBBIES_1,HOBBIES,CA_1,CA,d_1927,5,2016-05-08,11615,2,5,Mother's day,1,0,1,0.7,1,1,3.0,0.0,3.4285714285714284
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_255,1,2011-10-10,11137,3,10,ColumbusDay,1,0,0,1.88,1,1,0.0,1.0,2.4285714285714284
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_276,0,2011-10-31,11140,3,10,Halloween,0,0,0,1.88,1,0,1.0,0.0,0.14285714285714285
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_283,1,2011-11-07,11141,3,11,EidAlAdha,1,1,0,1.88,1,1,0.0,1.0,0.7142857142857143
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_287,4,2011-11-11,11141,7,11,VeteransDay,0,1,1,1.88,1,0,0.0,1.0,0.7142857142857143
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_300,0,2011-11-24,11143,6,11,Thanksgiving,0,0,0,1.88,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_331,0,2011-12-25,11148,2,12,Christmas,0,0,0,1.88,1,0,1.0,2.0,1.5714285714285714
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_334,0,2011-12-28,11148,5,12,Chanukah End,0,0,0,1.88,1,0,1.0,1.0,2.142857142857143
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_338,2,2012-01-01,11149,2,1,NewYear,1,1,0,1.88,1,1,0.0,4.0,1.7142857142857142
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_344,2,2012-01-07,11150,1,1,OrthodoxChristmas,1,1,0,1.88,1,1,1.0,1.0,0.8571428571428571
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_353,0,2012-01-16,11151,3,1,MartinLutherKingDay,0,0,0,1.88,1,0,1.0,0.0,1.8571428571428572
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_373,4,2012-02-05,11202,2,2,SuperBowl,1,1,1,1.88,1,1,4.0,1.0,1.7142857142857142
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_382,5,2012-02-14,11203,4,2,ValentinesDay,0,0,1,1.88,1,0,0.0,1.0,1.2857142857142858
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_388,1,2012-02-20,11204,3,2,PresidentsDay,0,0,0,1.88,1,0,3.0,2.0,2.0
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_390,0,2012-02-22,11204,5,2,LentStart,0,0,0,1.88,1,0,0.0,1.0,1.5714285714285714
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_397,0,2012-02-29,11205,5,2,LentWeek2,0,0,0,1.88,1,0,0.0,0.0,0.42857142857142855
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_405,0,2012-03-08,11206,6,3,Purim End,1,0,1,1.88,1,1,1.0,0.0,1.1428571428571428
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_414,3,2012-03-17,11208,1,3,StPatricksDay,0,0,0,1.88,1,0,5.0,1.0,1.5714285714285714
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_436,2,2012-04-08,11211,2,4,Easter,1,0,1,1.88,1,1,6.0,1.0,1.7142857142857142
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_442,3,2012-04-14,11212,1,4,Pesach End,0,0,1,1.88,1,0,1.0,3.0,1.2857142857142858
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_443,0,2012-04-15,11212,2,4,OrthodoxEaster,0,1,1,1.88,1,0,2.0,1.0,1.5714285714285714
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_463,1,2012-05-05,11215,1,5,Cinco De Mayo,1,1,1,1.88,1,1,2.0,1.0,1.7142857142857142
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_471,4,2012-05-13,11216,2,5,Mother's day,0,1,0,1.88,1,0,8.0,0.0,2.0
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_486,0,2012-05-28,11218,3,5,MemorialDay,0,0,0,1.88,1,0,1.0,1.0,1.0
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_501,0,2012-06-12,11220,4,6,NBAFinalsStart,0,1,1,1.88,1,0,3.0,0.0,2.7142857142857144
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_506,1,2012-06-17,11221,2,6,Father's day,0,0,0,1.88,1,0,2.0,3.0,0.7142857142857143
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_510,2,2012-06-21,11221,6,6,NBAFinalsEnd,0,0,0,1.88,1,0,1.0,2.0,0.8571428571428571
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_523,1,2012-07-04,11223,5,7,IndependenceDay,1,0,0,1.88,1,1,0.0,1.0,1.4285714285714286
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_539,2,2012-07-20,11225,7,7,Ramadan starts,0,0,0,1.88,1,0,0.0,4.0,1.4285714285714286
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_569,0,2012-08-19,11230,2,8,Eid al-Fitr,0,0,0,1.88,1,0,5.0,0.0,1.5714285714285714
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_584,0,2012-09-03,11232,3,9,LaborDay,1,1,1,1.88,1,1,4.0,0.0,0.8571428571428571
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_619,6,2012-10-08,11237,3,10,ColumbusDay,1,0,1,1.88,1,1,6.0,2.0,2.142857142857143
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_637,1,2012-10-26,11239,7,10,EidAlAdha,0,0,0,1.88,1,0,0.0,0.0,1.2857142857142858
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_642,0,2012-10-31,11240,5,10,Halloween,0,0,0,1.88,1,0,3.0,3.0,1.7142857142857142
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_653,3,2012-11-11,11242,2,11,VeteransDay,0,1,1,1.88,1,0,1.0,0.0,0.5714285714285714
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_664,0,2012-11-22,11243,6,11,Thanksgiving,0,0,0,1.88,1,0,1.0,1.0,1.1428571428571428
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_688,1,2012-12-16,11247,2,12,Chanukah End,0,0,0,1.88,1,0,2.0,2.0,0.8571428571428571
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_697,0,2012-12-25,11248,4,12,Christmas,0,0,0,1.88,1,0,0.0,0.0,2.142857142857143
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_704,2,2013-01-01,11249,4,1,NewYear,1,1,0,1.88,1,1,0.0,2.0,1.7142857142857142
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_710,1,2013-01-07,11250,3,1,OrthodoxChristmas,1,1,0,1.88,1,1,2.0,0.0,2.7142857142857144
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_724,0,2013-01-21,11252,3,1,MartinLutherKingDay,0,0,0,1.88,1,0,1.0,0.0,0.42857142857142855
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_737,2,2013-02-03,11302,2,2,SuperBowl,1,1,1,1.88,1,1,2.0,2.0,1.1428571428571428
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_747,3,2013-02-13,11303,5,2,LentStart,0,1,0,1.98,1,0,0.0,0.0,1.2857142857142858
HOBBIES_1_017_CA_1_evaluation,HOBBIES_1_017,HOBBIES_1,HOBBIES,CA_1,CA,d_748,2,2013-02-14,11303,6,2,ValentinesDay,0,0,1,1.98,1,0,0.0,1.0,1.7142857142857142
